0.036276
0.094708
-0.049429
0.099007
-0.12496
0.088169
-0.03923
-0.064317
-0.11823
-0.18239
0.10085
-0.016664
-0.0078895
0.10868
-0.049468
0.094802
-0.050719
-0.11016
-0.054234
0.02184
-0.015511
0.016275
-0.16713
-0.27794
-0.11823
-0.10801
-0.20925
-0.29066
-0.17855
0.083813
-0.10154
0.021156
0.13129
-0.10834
-0.072098
-0.27263
-0.1232
0.054429
-0.17585
-0.31248
-0.19807
