Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y110,Y111,Y112,Y113,Y114,Y115,Y116,Y117,Y118,Y119,Y120,Y121,Y122,Y123,Y124,Y125,Y126,Y127,Y128,Y129,Y130,Y131,Y132,Y133,Y134,Y135,Y136,Y137,Y138,Y139,Y140,Y141,Y142
0.946921891470579,0.52095798679895,0.237954936632719,0.0655410918385576,1.04381774524286,0.706288669796784,0.60460020523935,-1.02057411951052,-0.163657348721378,-1.30883610531766,-0.542593688043169,2.01831972505095,0.227236263742917,-0.717799418661963,-0.651933903291464,0.683391176175146,-0.471272588365448,-1.07675492334311,-0.363717270398464,-1.65247608005284,-0.6869497067884,0.477113904807321,-1.20330347897393,0.602301930827225,-0.684246046601938,-0.25520791191516,1.02403946167766,1.03834734614882,-1.04018573537683,0.180764699419198,0.507863357672865,0.121663869687406,-0.177585600287847,-0.723009378073483,-0.434677588576801,2.09723422749752,1.08929005641128,0.683754105367128,0.434864947234315,0.22905749546641,-0.0750235077260468,-0.102071924268377
1.21788776369495,-0.655360886285046,0.675829907949811,-0.337009934871152,1.52299429981715,1.3808326523053,0.714672197794371,0.0300049369893038,0.286240552043804,0.155897469870843,0.807264285473528,-0.290761797880424,-0.426958892147565,0.518858559173373,-0.231433420487916,1.02329688525964,-0.0676168305380161,0.758686168897322,0.0693774094380848,-2.55337013924119,-0.260961931618747,-0.0756694783015976,0.727564643490145,-1.18577454158983,1.42291385707006,0.213716508088157,1.12579457134312,0.223951579161033,-0.527316946056565,0.445477494799153,0.382749255656004,0.986248722442351,1.22893618660009,0.393622667743623,-0.0899822008617184,1.69078411552236,2.44299534185778,1.0604382161447,1.7738744335521,-1.07280642942271,-0.821427798950079,-0.301846084629523
-0.287377493700036,-0.921266844491921,0.0825461728749633,0.326972791455839,-0.644998336680571,-1.39040378276756,-0.840901611797424,0.617446834917941,-0.118272852170091,-1.52217677767122,-1.48983696689915,0.496709608469852,-1.92460814221831,-0.509858357862508,-1.38695815427734,-2.03481094952486,-1.29615939024649,-0.542476944818179,-1.71191519565324,-1.17678941762885,1.61925227632995,-0.308997809083941,0.533560578421339,-1.35952799374428,-2.01899649971518,0.421198620578118,1.72527389547285,0.603425203622462,0.435458128688741,-0.517681486906581,0.145915980866052,0.114461416272972,0.589111957778513,-0.0429728325857952,-1.43886218380303,-0.655464153004304,-0.467240412329192,1.35923758760377,-1.06468435663923,0.302408487614963,-0.880621403804176,0.939359665549203
0.683102734691363,-0.195990356773288,1.24234810000214,-0.713861067903897,-0.974590793615115,0.783334556646078,-0.736085599743539,-0.972433245126978,-0.27337196496028,-1.27823715328902,-1.19957552346676,-0.077751288277279,-0.793738800063231,-2.00682452334983,1.24930340130884,-0.0118391573467529,0.803394877398272,-0.066809446102112,0.929793841639763,-0.466000422620027,-0.0267225013587316,-0.0534197546861361,-0.330315660205136,0.643715883189841,0.196523649759064,3.30969967860769,1.85789542147712,0.18709346085551,2.07131238940456,-0.0851421718813288,-1.6250475360346,0.388052104947022,0.660628575032859,2.75764656604426,0.409889679929982,0.703968869501873,0.176373398861679,1.23650534739134,-1.08761317318516,2.35152668469602,0.171906146485532,0.569424029917638
-1.07997574151367,0.927133147635997,1.49965611738281,0.840379233521192,0.506135326113898,-0.141542127441407,0.17780604957986,0.0502871937644897,0.128598901673833,-1.28003560482858,-0.616171131863632,2.19485302151691,-0.373234109687381,0.364892330945993,0.536623298710195,0.0202250448258415,-0.278076072997341,0.444992534055915,0.410729699223229,0.589508959051344,-0.702901319728622,-1.09727263476764,-0.407523523760117,-0.620786168221075,1.07824691294882,0.687722707515615,1.89552654595172,0.565188125159506,-0.62795360748563,-1.18411703281805,1.30245627669975,1.42954368086849,0.927791180482589,0.407610601869188,-0.825819631244539,-0.624165486407379,1.1881519071191,-0.0678126548932161,0.86253479431677,0.620384474961134,1.1456779098082,0.107710103339906
-0.738520188131481,-0.757389718644874,0.601717438784334,-0.0865504803174733,0.135410014740033,-0.116533046228674,2.01120280422382,0.555578619290655,1.28364041801716,1.04771877024329,0.651630795085498,1.69442634530794,1.73068685097928,1.36795000743338,1.2815718115319,0.546547620323087,0.963619866170815,1.42979378833542,-0.252561649522238,1.52270315803253,0.656617933556014,-0.186026785718028,-0.510175523761883,-0.0950792645459243,-0.423174353542088,-1.00443259014859,0.958487720883411,-0.133245373258784,-0.299550598077864,-0.96896652500252,-0.999232814810211,0.689651283677145,0.846608645292689,-0.212339603854691,-2.69081297799652,-0.741687051575775,-0.372992103928174,-1.41315810545212,-1.66972917139341,-0.524017369599867,-0.37417478503084,-2.04254105287085
-1.93417372942168,1.18540604590707,1.34200761458328,-0.342278953498883,1.13145455764799,0.695172886832157,0.325835147143615,-0.0926922204141301,-1.27121514764468,-0.983745924823243,-2.08405349896629,0.191108317009563,-0.103639073519724,-1.56507030032558,1.30455737826148,-0.914186727370485,-0.732056627382696,-0.107628762742515,0.559892904202985,-0.786189940602585,-1.01973165412799,-0.180987952785671,0.645865275635188,-1.22404839285777,-1.68632060114997,-0.580820319709983,-0.326070189544041,-1.22892373696912,-1.40763713333983,-0.488287725299161,0.128470599205827,-1.31223851771096,-1.15219201657188,0.845233868710933,-2.80291002103866,0.332957008554608,-0.493490439333873,0.357165642152876,-0.0162046311577623,0.985181273289981,-0.185576187536151,0.785531848511485
1.05589311573293,0.0347024140746388,0.231122201022742,1.52144094627704,0.332958873480145,1.20193510092715,0.369970140613877,-0.437767022174572,-0.493278248860961,-0.51976261010732,-0.914445978242003,-0.95885688640573,-0.0288480673641472,0.00326795682863872,0.620208246727272,0.603314630103295,2.32387412517193,1.31777021007726,0.76859300877766,-0.1234164661665,0.485738419736507,-0.464791562479638,0.941412647497131,-0.25222979775634,1.93440073391683,-0.0826559017135457,-2.04521082292563,-0.824596711087471,1.88130116063679,0.0810664743069379,0.504981902688115,1.69640267037534,3.6656407378048,2.33184668056219,-0.0982983118589762,0.264004265452251,0.199925251116507,0.595277223744104,-0.462453254145661,-1.3592036025734,-2.88920081328966,-0.0142893366410239
0.867923528252246,0.977663197182304,1.46292502887021,0.118206681387372,-0.509938461465819,-0.133291954624299,0.139897137685575,-0.978671362283043,-0.922488030537635,-1.78937098845532,-1.14252270539425,1.86094942218578,-1.31983288131796,-0.41643707203838,1.46502759422781,-0.182553503702685,-0.530998990948152,0.0295339907474127,-0.122528380958946,0.590768402395742,-0.653377821027456,-0.0462678898136591,0.269935560240943,0.906001244947067,-0.40820735309235,0.0931904200789204,-0.69478344628432,-0.975326243084954,-0.795631466967605,-0.921642215620664,0.784554350562798,-0.297420838716798,-0.530913495106697,-0.988800572996482,-0.911634078486007,-0.336073126301631,-0.0863937994221772,0.882603177159328,0.201852281839381,1.27975514617911,-1.46468555462343,0.420642634881048
-0.0239866737568782,1.05795966744226,-0.730040435751733,-0.850383502378041,-0.585165123514212,-0.817122485545784,0.503420591145334,-1.38900050045192,0.229806238557777,-1.98617623043409,-1.87871485054227,-0.492469677758076,-1.27224600176467,-1.12745183808537,-0.252998265814978,-1.32154521771773,0.197454550012607,-0.946497349766204,1.16208478359651,-1.24314061823923,-1.04753405433253,-0.607276417992351,0.850186459519623,-0.13021927947914,-0.393098598318925,-0.48807094216921,0.525153505916,-0.658492646696179,0.400441794117531,-0.318204284428224,1.97606336410881,-0.230492250673109,-0.171710891922675,1.25398086987678,-1.56757613938687,-1.4156063220408,0.261402647911039,0.337745443963847,-0.271298103538751,-1.40937577524071,-1.27769873496244,0.163514287691838
